Date_time,consumption,precipitation,temperature,irradiance_surface,irradiance_toa,snowfall,snow_mass,cloud_cover,air_density
1/30/2018 16:00,37500.04,0.0001,3.722,0,0,0.0001,4.1304,0.0601,1.173
1/30/2018 17:00,38455.56,0.0002,3.252,0,0,0.0002,4.1267,0.0538,1.1751
1/30/2018 18:00,39451.26,0.0002,2.837,0,0,0.0002,4.1227,0.0515,1.177
1/30/2018 19:00,39077.4,0.0005,2.44,0,0,0.0005,4.1189,0.0509,1.1791
1/30/2018 20:00,38247.82,0.001,2.053,0,0,0.001,4.116,0.08,1.1811
1/30/2018 21:00,37207.51,0.0023,1.798,0,0,0.0022,4.1144,0.1147,1.1826
1/30/2018 22:00,36416.9,0.0037,1.597,0,0,0.0035,4.1143,0.1404,1.1837
1/30/2018 23:00,35428.85,0.0045,1.436,0,0,0.0041,4.1156,0.1902,1.1848
1/31/2018 0:00,33695.52,0.005,1.361,0,0,0.0046,4.1183,0.2387,1.1854
1/31/2018 1:00,31617.99,0.0051,1.299,0,0,0.0046,4.1221,0.2736,1.1859
1/31/2018 2:00,30199.55,0.0048,1.247,0,0,0.0041,4.1261,0.2973,1.1864
1/31/2018 3:00,29626.01,0.0045,1.133,0.0001,0.0003,0.0034,4.1295,0.3262,1.1874
1/31/2018 4:00,29245.58,0.005,1.006,8.1352,18.5231,0.0031,4.1323,0.3599,1.189
1/31/2018 5:00,29503.68,0.0062,1.926,86.7472,174.1674,0.0027,4.1341,0.3922,1.1901
1/31/2018 6:00,30412.03,0.0075,3.912,217.4574,398.379,0.0025,4.1279,0.4018,1.1888
1/31/2018 7:00,32445.84,0.0086,5.757,339.1606,578.3204,0.0027,4.0853,0.3663,1.1834
1/31/2018 8:00,36764.57,0.0104,7.306,440.1736,700.6181,0.0038,4.0027,0.3189,1.1778
1/31/2018 9:00,39192.95,0.0128,8.341,495.4219,756.9758,0.0059,3.8926,0.2734,1.1736
1/31/2018 10:00,39163.3,0.0152,8.962,500.0191,743.5312,0.0084,3.7741,0.2383,1.1703
1/31/2018 11:00,39215.44,0.0168,9.342,448.3784,661.2153,0.0101,3.6766,0.1723,1.1675
1/31/2018 12:00,37431.57,0.0169,9.275,348.4239,515.6791,0.0106,3.6174,0.1748,1.1661
1/31/2018 13:00,37229.23,0.0169,8.384,196.4041,316.7806,0.0112,3.6005,0.1692,1.1664
1/31/2018 14:00,37467.06,0.0158,6.266,47.8133,94.0723,0.0111,3.608,0.1733,1.1684
1/31/2018 15:00,37076.57,0.0125,5.025,0.218,0.7518,0.0095,3.6187,0.1636,1.1712
1/31/2018 16:00,37750.83,0.0101,4.43,0,0,0.0083,3.6281,0.1386,1.1739
1/31/2018 17:00,38566.3,0.0079,3.892,0,0,0.0069,3.636,0.1279,1.176
1/31/2018 18:00,39398.87,0.0065,3.376,0,0,0.0057,3.6427,0.1276,1.1776
1/31/2018 19:00,39110.94,0.0052,2.894,0,0,0.0047,3.6481,0.1258,1.179
1/31/2018 20:00,38096.36,0.0047,2.469,0,0,0.0043,3.6529,0.1225,1.1803
1/31/2018 21:00,37073.44,0.005,2.102,0,0,0.0045,3.6578,0.1097,1.181
1/31/2018 22:00,36894.99,0.005,1.805,0,0,0.0043,3.6626,0.1072,1.1815
1/31/2018 23:00,35765.37,0.0046,1.539,0,0,0.004,3.6673,0.0984,1.182
02/01/2018 00:00,33515.58,0.0039,1.317,0,0,0.0034,3.6714,0.0922,1.1824
02/01/2018 01:00,31480.93,0.003,1.131,0,0,0.0026,3.6748,0.0892,1.1828
02/01/2018 02:00,30134.77,0.0022,1.011,0,0,0.0018,3.6774,0.1078,1.1831
02/01/2018 03:00,29404.37,0.0019,0.874,0.0001,0.0007,0.0016,3.6795,0.1405,1.1839
02/01/2018 04:00,28866.81,0.0015,0.762,8.4248,19.6515,0.0013,3.6814,0.1651,1.185
02/01/2018 05:00,29229.82,0.0011,2.03,98.7178,178.6877,0.0008,3.6823,0.182,1.1857
02/01/2018 06:00,29744.35,0.0006,4.756,261.1298,403.4162,0.0004,3.6768,0.1962,1.1838
02/01/2018 07:00,31940.35,0.0003,6.883,407.7409,583.5923,0.0002,3.646,0.1935,1.1774
02/01/2018 08:00,36296.97,0.0002,8.752,512.4494,706.0244,0.0001,3.586,0.1687,1.1699
02/01/2018 09:00,38422.72,0.0002,9.949,562.0243,762.4533,0,3.5025,0.1317,1.1644
02/01/2018 10:00,38519.93,0.0001,10.65,554.711,748.9954,0,3.4069,0.162,1.1603
02/01/2018 11:00,38488.19,0.0002,10.928,482.4352,666.5852,0,3.3201,0.2541,1.1577
02/01/2018 12:00,36609.37,0.0002,10.718,354.9758,520.8532,0,3.2639,0.3197,1.1565
02/01/2018 13:00,36711.01,0.0002,9.479,193.4139,321.7251,0,3.2404,0.3294,1.1572
02/01/2018 14:00,36583.9,0.0001,7.094,43.1325,97.767,0,3.2378,0.2166,1.1595
02/01/2018 15:00,36368.11,0.0001,5.511,0.1714,0.9232,0,3.2377,0.1996,1.1624
02/01/2018 16:00,36984.61,0.0002,4.937,0,0,0,3.2376,0.1966,1.1651
02/01/2018 17:00,37815.57,0.0002,4.463,0,0,0,3.2376,0.2349,1.1678
02/01/2018 18:00,38731.81,0.0002,4.074,0,0,0,3.2374,0.268,1.1705
02/01/2018 19:00,38495.85,0.0003,3.746,0,0,0,3.2371,0.3715,1.173
02/01/2018 20:00,37493.83,0.0003,3.55,0,0,0,3.2369,0.4187,1.1748
02/01/2018 21:00,36802.61,0.0003,3.437,0,0,0,3.2367,0.4395,1.1755
02/01/2018 22:00,36208.01,0.0004,3.394,0,0,0,3.2365,0.5039,1.1757
02/01/2018 23:00,34895.5,0.0006,3.396,0,0,0,3.2362,0.5426,1.1759
02/02/2018 00:00,33041.98,0.0006,3.435,0,0,0,3.2359,0.5751,1.1759
02/02/2018 01:00,31114.01,0.0006,3.412,0,0,0,3.2357,0.5916,1.1761
02/02/2018 02:00,29905.27,0.0006,3.395,0,0,0,3.2354,0.6114,1.1763
02/02/2018 03:00,29210.98,0.0004,3.373,0.0003,0.0013,0,3.2351,0.6157,1.1773
02/02/2018 04:00,28878.6,0.0003,3.364,9.7486,20.8455,0,3.2348,0.6023,1.179
02/02/2018 05:00,29144.54,0.0002,4.451,81.2023,183.3093,0,3.2339,0.6087,1.1799
02/02/2018 06:00,30054.72,0.0002,6.015,188.1079,408.5145,0,3.2278,0.611,1.1781
02/02/2018 07:00,31751.43,0.0004,7.618,280.9312,588.8941,0,3.2036,0.6139,1.173
02/02/2018 08:00,35578.65,0.0004,8.849,343.032,711.5356,0,3.1462,0.6446,1.168
02/02/2018 09:00,38124.93,0.0005,9.67,367.2187,768.019,0,3.0679,0.6916,1.1641
02/02/2018 10:00,38503.06,0.0006,10.21,365.6666,754.5418,0,2.9805,0.7458,1.1608
02/02/2018 11:00,38845.68,0.0004,10.471,334.6911,672.0633,0,2.9081,0.7713,1.1585
02/02/2018 12:00,37482.56,0.0007,10.186,220.8134,526.1246,0,2.8637,0.7869,1.1576
02/02/2018 13:00,36109.32,0.0013,9.092,96.3722,326.7559,0,2.849,0.8147,1.1581
02/02/2018 14:00,37381.39,0.0003,7.695,16.5661,101.5745,0,2.8468,0.8443,1.1598
02/02/2018 15:00,37858.46,0.0004,6.892,0.0925,1.1342,0,2.8463,0.8704,1.1621
02/02/2018 16:00,37849.74,0.0005,6.484,0,0,0,2.846,0.887,1.1641
02/02/2018 17:00,38359.94,0.0003,6.222,0,0,0,2.8456,0.8959,1.1654
02/02/2018 18:00,38645.32,0.0044,6.007,0,0,0,2.8452,0.9105,1.1664
02/02/2018 19:00,37984.63,0.0042,5.863,0,0,0,2.8447,0.9272,1.1673
02/02/2018 20:00,37095.53,0.0048,5.742,0,0,0,2.8442,0.9379,1.168
02/02/2018 21:00,36089.39,0.0037,5.71,0,0,0,2.8436,0.9374,1.1683
02/02/2018 22:00,35678.04,0.0041,5.691,0,0,0,2.843,0.8837,1.1682
02/02/2018 23:00,34731.22,0.0038,5.581,0,0,0,2.8425,0.7648,1.1682
02/03/2018 00:00,32714.59,0.0033,5.534,0,0,0,2.842,0.763,1.1678
02/03/2018 01:00,31063.36,0.0018,5.522,0,0,0,2.8416,0.8097,1.1675
02/03/2018 02:00,29546.75,0.0015,5.554,0,0,0,2.8412,0.7933,1.1675
02/03/2018 03:00,28730.86,0.0017,5.444,0.0005,0.0024,0,2.841,0.7714,1.168
02/03/2018 04:00,28525.3,0.0017,5.299,6.5295,22.1077,0.0001,2.8407,0.7133,1.1689
02/03/2018 05:00,28593.35,0.0024,6.116,69.1754,188.044,0,2.8398,0.7576,1.1694
02/03/2018 06:00,29050.35,0.002,7.643,181.9194,413.6981,0,2.8321,0.772,1.1679
02/03/2018 07:00,30375.94,0.0022,9.032,287.404,594.3089,0,2.8056,0.7676,1.1635
02/03/2018 08:00,32742.09,0.0078,10.266,362.5285,717.0802,0,2.7517,0.7823,1.1584
02/03/2018 09:00,35294.68,0.018,11.041,390.4824,773.6379,0,2.6752,0.7979,1.1547
02/03/2018 10:00,36398.75,0.0266,11.447,366.0364,760.1543,0,2.593,0.8309,1.1519
02/03/2018 11:00,36860.36,0.0116,11.539,293.2393,677.5891,0,2.5212,0.8478,1.1502
02/03/2018 12:00,35664.15,0.0033,11.29,202.9918,531.4791,0,2.4766,0.8686,1.1497
02/03/2018 13:00,35999.24,0.0009,10.332,103.2296,331.8484,0,2.4614,0.8833,1.1503
02/03/2018 14:00,35635.21,0.0015,8.848,23.2547,105.4906,0,2.4591,0.8883,1.1521
02/03/2018 15:00,35242.74,0.0017,7.908,0.1507,1.3858,0,2.4587,0.8931,1.1541
02/03/2018 16:00,34996.08,0.0008,7.635,0,0,0,2.4585,0.8824,1.1559
02/03/2018 17:00,34752.13,0.0013,7.393,0,0,0,2.4582,0.8302,1.1575
02/03/2018 18:00,36469.64,0.0025,7.229,0,0,0,2.4578,0.7976,1.1588
02/03/2018 19:00,36526.23,0.0048,7.056,0,0,0,2.4571,0.8041,1.1595
02/03/2018 20:00,35579.82,0.0064,6.921,0,0,0,2.4562,0.8199,1.1596
02/03/2018 21:00,34807.37,0.0108,6.874,0,0,0,2.4553,0.8579,1.1595
02/03/2018 22:00,34266.82,0.0142,6.763,0,0,0,2.4543,0.8914,1.1595
02/03/2018 23:00,33329.53,0.0081,6.664,0,0,0,2.4535,0.9164,1.1597
02/04/2018 00:00,31230.54,0.0048,6.56,0,0,0,2.4528,0.9154,1.1598
02/04/2018 01:00,29258.37,0.0041,6.505,0,0,0,2.4522,0.9258,1.16
02/04/2018 02:00,27900.93,0.0039,6.431,0,0,0,2.4514,0.9477,1.1605
02/04/2018 03:00,26975.35,0.004,6.358,0.001,0.0042,0,2.4507,0.9718,1.1608
02/04/2018 04:00,26555.94,0.0034,6.407,6.339,23.4388,0,2.4497,0.9809,1.1612
02/04/2018 05:00,26489.02,0.0031,7.139,49.0258,192.8865,0,2.4478,0.9814,1.1611
02/04/2018 06:00,26598.67,0.0037,8.262,115.9583,418.9606,0,2.4401,0.9812,1.1593
02/04/2018 07:00,26416.8,0.0059,9.404,178.0446,599.8092,0,2.4186,0.9809,1.1557
02/04/2018 08:00,26462.26,0.0059,10.439,214.529,722.7195,0,2.3796,0.9803,1.1513
02/04/2018 09:00,27791.91,0.0052,11.18,230.1619,779.3695,0,2.3296,0.9815,1.1476
02/04/2018 10:00,29210.99,0.0073,11.556,224.1469,765.8806,0,2.2729,0.9822,1.1449
02/04/2018 11:00,30163.64,0.0215,11.651,196.1663,683.1642,0,2.225,0.9818,1.143
02/04/2018 12:00,30316.31,0.0574,11.35,130.2397,536.8987,0,2.1945,0.9779,1.1424
02/04/2018 13:00,30639.26,0.1334,10.622,63.3352,337.05,0,2.181,0.9596,1.1429
02/04/2018 14:00,30576.28,0.2781,9.717,16.9632,109.4981,0,2.1767,0.9086,1.1446
02/04/2018 15:00,30555.17,0.4013,8.899,0.2364,1.6825,0,2.1739,0.8496,1.1479
02/04/2018 16:00,30972.65,0.523,8.202,0,0,0,2.1708,0.8627,1.1521
02/04/2018 17:00,31735.8,0.5362,7.423,0,0,0,2.1679,0.8488,1.1567
02/04/2018 18:00,33826.86,1.0618,6.463,0,0,0.0001,2.1652,0.8286,1.1625
02/04/2018 19:00,34434.86,0.6122,5.837,0,0,0.0001,2.1624,0.7959,1.1661
02/04/2018 20:00,33957.89,0.3851,5.507,0,0,0.0002,2.1595,0.7806,1.168
02/04/2018 21:00,33217.84,0.2411,5.389,0,0,0.0002,2.1572,0.7519,1.1686
02/04/2018 22:00,32764.82,0.1523,5.346,0,0,0.0001,2.1562,0.7153,1.1687
02/04/2018 23:00,31644.17,0.1056,5.238,0,0,0.0003,2.1562,0.6748,1.1689
02/05/2018 00:00,29852.12,0.0938,5.057,0,0,0.0012,2.1576,0.6324,1.169
02/05/2018 01:00,27792.7,0.0914,4.842,0,0,0.0009,2.1597,0.5849,1.1691
02/05/2018 02:00,26826.73,0.0845,4.633,0,0,0.0005,2.1614,0.4941,1.1696
02/05/2018 03:00,26142.31,0.0785,4.354,0.001,0.0068,0.0003,2.1632,0.422,1.1705
02/05/2018 04:00,25920.62,0.0723,4.209,8.4531,24.8463,0.0005,2.1654,0.3888,1.1719
02/05/2018 05:00,26330.74,0.0745,5.291,81.5295,197.8209,0.0008,2.1669,0.3669,1.1729
02/05/2018 06:00,27758.49,0.0726,6.986,210.0186,424.2756,0.0005,2.1591,0.3006,1.1717
02/05/2018 07:00,30685.47,0.073,8.522,345.3049,605.3207,0.0002,2.1266,0.215,1.1673
02/05/2018 08:00,35601.3,0.0531,9.954,458.9434,728.3989,0,2.0656,0.1567,1.1625
02/05/2018 09:00,38496.62,0.0464,10.878,517.3538,785.1208,0,1.9853,0.14,1.1591
02/05/2018 10:00,38698.36,0.044,11.271,506.8978,771.5972,0,1.9079,0.1407,1.157
02/05/2018 11:00,38743.24,0.0395,11.29,440.4933,688.8191,0,1.8456,0.1456,1.1561
02/05/2018 12:00,36886.56,0.0342,10.899,328.0716,542.3569,0.0002,1.8078,0.1442,1.1564
02/05/2018 13:00,36755.93,0.0284,9.83,182.9484,342.268,0.0005,1.7957,0.1513,1.1581
02/05/2018 14:00,37140.82,0.0248,7.861,47.9689,113.6211,0.0007,1.7953,0.1427,1.1615
02/05/2018 15:00,37155.3,0.0258,6.223,0.4694,2.0243,0.0007,1.7961,0.1512,1.1656
02/05/2018 16:00,37641.43,0.0254,5.543,0,0,0.0011,1.7972,0.1615,1.1689
02/05/2018 17:00,37655.6,0.024,4.958,0,0,0.0016,1.7986,0.1769,1.1717
02/05/2018 18:00,38555.89,0.0206,4.471,0,0,0.0058,1.8027,0.2046,1.1739
02/05/2018 19:00,37906.13,0.0177,4.091,0,0,0.0046,1.8078,0.2354,1.1755
02/05/2018 20:00,37412.89,0.0178,3.75,0,0,0.0045,1.8121,0.2636,1.1768
02/05/2018 21:00,36439.38,0.0169,3.533,0,0,0.0037,1.8161,0.2933,1.1774
02/05/2018 22:00,35670.62,0.0142,3.393,0,0,0.0027,1.8193,0.3453,1.1775
02/05/2018 23:00,34515.74,0.0107,3.308,0,0,0.0025,1.8221,0.3938,1.1776
02/06/2018 00:00,32152.47,0.0092,3.233,0,0,0.0022,1.8245,0.4255,1.1776
02/06/2018 01:00,30205.06,0.0089,3.123,0,0,0.0024,1.8269,0.4131,1.1777
02/06/2018 02:00,29085.13,0.0085,2.986,0,0,0.0024,1.8292,0.391,1.178
02/06/2018 03:00,28440.26,0.0077,2.756,0.0028,0.0111,0.0028,1.8316,0.3764,1.1789
02/06/2018 04:00,28274.6,0.0074,2.603,9.733,26.3305,0.0028,1.8341,0.3709,1.1801
02/06/2018 05:00,28656.53,0.0067,3.811,88.9334,202.857,0.0027,1.8363,0.3429,1.1809
02/06/2018 06:00,29922.55,0.0064,5.813,231.3158,429.67,0.0022,1.8344,0.272,1.1787
02/06/2018 07:00,32420.74,0.0069,7.643,381.1221,610.9376,0.0019,1.8193,0.1711,1.1731
02/06/2018 08:00,36681.14,0.0078,9.243,496.111,734.1629,0.0012,1.7789,0.1158,1.1676
02/06/2018 09:00,38265.68,0.0076,10.393,546.9797,790.9177,0.0004,1.7213,0.0964,1.1631
02/06/2018 10:00,38340.1,0.0078,11.052,539.2337,777.4206,0.0003,1.6589,0.0894,1.1599
02/06/2018 11:00,38562.13,0.0044,11.272,473.465,694.5085,0.0003,1.6077,0.0843,1.158
02/06/2018 12:00,36217.36,0.0025,11.026,347.4122,547.9061,0.0004,1.5772,0.0868,1.1576
02/06/2018 13:00,36226.02,0.0015,10.106,194.694,347.5949,0.0001,1.5684,0.0925,1.1585
02/06/2018 14:00,36515.19,0.0011,8.216,51.5646,117.8413,0.0001,1.5678,0.083,1.1613
02/06/2018 15:00,36343.99,0.001,6.595,0.6531,2.4215,0,1.5678,0.0722,1.1655
02/06/2018 16:00,36824.93,0.0011,5.832,0,0,0.0001,1.5678,0.077,1.1691
02/06/2018 17:00,37565.86,0.001,5.175,0,0,0.0001,1.568,0.0872,1.1719
02/06/2018 18:00,38637.45,0.0004,4.604,0,0,0,1.5681,0.0726,1.174
02/06/2018 19:00,38525.35,0.0003,4.1,0,0,0,1.5682,0.0806,1.1758
02/06/2018 20:00,37773.56,0.0003,3.679,0,0,0,1.5682,0.0962,1.1773
02/06/2018 21:00,36703.2,0.0004,3.371,0,0,0,1.5683,0.1045,1.1782
02/06/2018 22:00,35888.07,0.0003,3.136,0,0,0,1.5684,0.1088,1.1788
02/06/2018 23:00,34351.6,0.0003,2.93,0,0,0,1.5685,0.1197,1.1792
02/07/2018 00:00,32313.7,0.0003,2.767,0,0,0,1.5686,0.147,1.1794
02/07/2018 01:00,30532.21,0.0003,2.644,0,0,0,1.5687,0.1731,1.1797
02/07/2018 02:00,29397.21,0.0003,2.556,0,0,0,1.5688,0.1883,1.1802
02/07/2018 03:00,28651.25,0.0007,2.417,0.0041,0.0174,0,1.5689,0.2144,1.1811
02/07/2018 04:00,28658.82,0.0011,2.435,11.412,27.8988,0,1.569,0.2548,1.1824
02/07/2018 05:00,28734.25,0.0013,3.971,99.2913,207.9844,0,1.569,0.2653,1.1829
02/07/2018 06:00,29998.39,0.0024,6.278,243.0307,435.1243,0,1.5667,0.1971,1.18
02/07/2018 07:00,32854.3,0.0043,8.56,384.7314,616.6112,0,1.5542,0.1766,1.1721
02/07/2018 08:00,36578.82,0.006,10.688,482.8965,739.9423,0,1.5216,0.1573,1.1633
02/07/2018 09:00,38461.84,0.0056,12.122,521.6319,796.7948,0,1.4705,0.1813,1.1569
02/07/2018 10:00,38244.04,0.004,13.035,504.5794,783.2644,0,1.4112,0.2002,1.1519
02/07/2018 11:00,37559.06,0.0041,13.391,419.9155,700.2873,0,1.364,0.3174,1.1493
02/07/2018 12:00,35418.81,0.0064,13.056,288.8795,553.5346,0,1.337,0.3391,1.1485
02/07/2018 13:00,35432.38,0.0059,11.963,164.7831,352.9611,0,1.3296,0.3075,1.1489
02/07/2018 14:00,36017.49,0.0048,9.99,36.7784,122.1563,0,1.329,0.4934,1.1515
02/07/2018 15:00,36070.79,0.0042,8.607,0.309,2.8707,0,1.329,0.5351,1.1549
02/07/2018 16:00,36839.14,0.0061,7.792,0,0,0,1.329,0.4187,1.1569
02/07/2018 17:00,37493.94,0.0062,7.196,0,0,0,1.3291,0.3483,1.1583
02/07/2018 18:00,38170,0.0947,6.72,0,0,0,1.3291,0.3283,1.1592
02/07/2018 19:00,38149.76,0.0571,6.415,0,0,0,1.3292,0.4073,1.1598
02/07/2018 20:00,37130,0.0794,6.19,0,0,0,1.3293,0.5113,1.1602
02/07/2018 21:00,36076.31,0.2076,6.054,0,0,0,1.3294,0.5102,1.1601
02/07/2018 22:00,35516.09,0.1682,6.064,0,0,0,1.3295,0.4947,1.16
02/07/2018 23:00,34594.7,0.1335,6.085,0,0,0,1.3296,0.4875,1.1597
02/08/2018 00:00,31876.31,0.1279,6.043,0,0,0,1.3297,0.4943,1.1594
02/08/2018 01:00,30327.73,0.1763,5.909,0,0,0,1.3298,0.5188,1.1594
02/08/2018 02:00,29168.96,0.0951,5.848,0,0,0,1.3298,0.5173,1.1595
02/08/2018 03:00,28545.14,0.0582,5.734,0.0072,0.0265,0,1.3299,0.4818,1.1596
02/08/2018 04:00,28276.07,0.0291,5.827,12.3367,29.559,0,1.3299,0.4451,1.1602
02/08/2018 05:00,28405.2,0.0227,7.141,91.0717,213.1994,0,1.3297,0.4205,1.1599
02/08/2018 06:00,29897.4,0.0478,9.108,217.2406,440.6327,0,1.3271,0.3987,1.1566
02/08/2018 07:00,32553.5,0.0906,11.083,328.4606,622.3229,0,1.3143,0.4258,1.15
02/08/2018 08:00,36037.75,0.0602,12.768,403.9855,745.8123,0,1.2903,0.4483,1.1434
02/08/2018 09:00,38103.11,0.0306,13.779,450.1798,802.7413,0,1.2557,0.415,1.1394
02/08/2018 10:00,37962.15,0.0283,14.293,456.6545,789.1707,0,1.2156,0.3912,1.1367
02/08/2018 11:00,38050.13,0.0187,14.442,411.8435,706.1033,0,1.1804,0.3922,1.1351
02/08/2018 12:00,36024.89,0.015,14.075,296.1964,559.1966,0,1.159,0.4212,1.1351
02/08/2018 13:00,35811,0.0177,12.917,159.1483,358.3942,0,1.1524,0.45,1.137
02/08/2018 14:00,36368.7,0.0268,10.849,42.3696,126.5785,0,1.1517,0.4949,1.1406
02/08/2018 15:00,36190.76,0.0294,9.052,0.8146,3.3747,0,1.1516,0.5192,1.1443
02/08/2018 16:00,36676.51,0.0485,8.247,0,0,0,1.1515,0.5306,1.1473
02/08/2018 17:00,37298.38,0.0709,7.643,0,0,0,1.1514,0.5278,1.1499
02/08/2018 18:00,38009.64,0.0428,7.16,0,0,0,1.1512,0.5178,1.1524
02/08/2018 19:00,38120.36,0.0243,6.712,0,0,0,1.1509,0.5257,1.1546
02/08/2018 20:00,37178.43,0.022,6.344,0,0,0,1.1507,0.5338,1.1564
02/08/2018 21:00,36055.3,0.0195,6.047,0,0,0,1.1505,0.5405,1.1574
02/08/2018 22:00,35613.71,0.0108,5.772,0,0,0,1.1503,0.5492,1.1577
02/08/2018 23:00,34332.57,0.0072,5.508,0,0,0,1.1503,0.5835,1.1582
02/09/2018 00:00,32109.25,0.0081,5.316,0,0,0.0002,1.1503,0.6059,1.1588
02/09/2018 01:00,30311.18,0.0097,5.128,0,0,0.0003,1.1506,0.6208,1.1597
02/09/2018 02:00,28995.95,0.0159,4.94,0,0,0.0004,1.1509,0.6528,1.161
02/09/2018 03:00,28290.6,0.0146,4.748,0.0078,0.0387,0.0005,1.1511,0.693,1.1625
02/09/2018 04:00,28189.78,0.0124,4.661,8.4751,31.317,0.0009,1.1518,0.7683,1.1641
02/09/2018 05:00,28672.23,0.01,5.717,76.6589,218.4837,0.0011,1.1527,0.8091,1.1654
02/09/2018 06:00,29908.71,0.0106,7.403,197.5424,446.2063,0.0018,1.152,0.7858,1.1642
02/09/2018 07:00,32510.26,0.0128,9.023,318.6477,628.0986,0.0032,1.1482,0.7464,1.1592
02/09/2018 08:00,36254.15,0.016,10.556,415.856,751.7512,0.0025,1.1351,0.8219,1.1535
02/09/2018 09:00,38709.01,0.0161,11.602,478.8186,808.7157,0.0024,1.1135,0.8244,1.1494
02/09/2018 10:00,38508.85,0.0127,12.154,480.0287,795.1613,0.002,1.0893,0.7958,1.1466
02/09/2018 11:00,38381.01,0.0061,12.33,413.6057,711.9706,0.0008,1.0658,0.7828,1.1447
02/09/2018 12:00,36051.04,0.0027,12.109,304.3233,564.8944,0.0004,1.051,0.7738,1.144
02/09/2018 13:00,34155.2,0.0013,11.307,169.956,363.8804,0.0002,1.0466,0.7443,1.1446
02/09/2018 14:00,35298.47,0.0012,9.599,48.8869,131.0929,0.0001,1.0464,0.6474,1.1469
02/09/2018 15:00,35344.84,0.0014,8.229,0.8668,3.9348,0.0001,1.0464,0.5982,1.1499
02/09/2018 16:00,35887.62,0.0023,7.728,0,0,0.0001,1.0465,0.5949,1.1524
02/09/2018 17:00,36471.6,0.0026,7.332,0,0,0.0001,1.0466,0.6029,1.1543
02/09/2018 18:00,37280.81,0.0012,6.961,0,0,0.0007,1.047,0.6599,1.1557
02/09/2018 19:00,37642.36,0.0017,6.623,0,0,0.0008,1.0478,0.696,1.1569
02/09/2018 20:00,36658.3,0.0028,6.286,0,0,0.0009,1.0488,0.7145,1.158
02/09/2018 21:00,35638.43,0.0047,6.016,0,0,0.0016,1.0503,0.7358,1.1587
02/09/2018 22:00,35164.48,0.006,5.755,0,0,0.0014,1.0519,0.8096,1.1591
02/09/2018 23:00,34073.38,0.0186,5.491,0,0,0.0007,1.053,0.8583,1.1596
02/10/2018 00:00,32160.56,0.037,5.326,0,0,0.0005,1.0536,0.8928,1.1598
02/10/2018 01:00,30427.49,0.0463,5.141,0,0,0.0003,1.0541,0.9142,1.16
02/10/2018 02:00,29118.77,0.0419,5.011,0,0,0.0003,1.0545,0.924,1.1601
02/10/2018 03:00,28191.1,0.0314,4.802,0.014,0.0547,0.0003,1.0549,0.9322,1.161
02/10/2018 04:00,27904.59,0.0182,4.69,10.0843,33.1807,0.0004,1.0553,0.9315,1.1624
02/10/2018 05:00,28215.6,0.0157,5.595,67.2751,223.8429,0.0003,1.0556,0.934,1.1632
02/10/2018 06:00,28834.64,0.0156,7.038,155.8946,451.828,0.0001,1.0548,0.9356,1.1619
02/10/2018 07:00,29779.05,0.0224,8.325,239.4567,633.9172,0,1.0498,0.9285,1.1582
02/10/2018 08:00,32737.63,0.0345,9.632,320.333,757.707,0,1.0373,0.9027,1.1533
02/10/2018 09:00,35567.69,0.0392,10.577,336.0725,814.7471,0,1.0152,0.9104,1.149
02/10/2018 10:00,36653.11,0.0625,11.064,311.9815,801.1978,0,0.9901,0.9055,1.1458
02/10/2018 11:00,37124.06,0.0981,11.105,238.6077,717.9234,0,0.9703,0.8815,1.1439
02/10/2018 12:00,36108.39,0.1387,10.806,169.5688,570.66,0,0.9596,0.8612,1.1434
02/10/2018 13:00,36070.83,0.1042,9.967,92.7014,369.4169,0,0.9567,0.8555,1.1443
02/10/2018 14:00,35628.2,0.1735,8.615,25.118,135.6988,0,0.9565,0.8109,1.1461
02/10/2018 15:00,34970.47,0.2495,7.581,0.6381,4.5573,0,0.9565,0.7575,1.1477
02/10/2018 16:00,34783.66,0.252,7.19,0,0,0,0.9565,0.7077,1.1487
02/10/2018 17:00,35237,0.1938,6.966,0,0,0,0.9565,0.6664,1.1491
02/10/2018 18:00,36590.61,0.1015,6.759,0,0,0.0001,0.9566,0.535,1.1494
02/10/2018 19:00,36697.27,0.0645,6.498,0,0,0.0002,0.9567,0.4996,1.1496
02/10/2018 20:00,35815.3,0.0783,6.33,0,0,0.0005,0.9571,0.5426,1.1497
02/10/2018 21:00,34496.61,0.0923,6.275,0,0,0.0009,0.9577,0.5437,1.1495
02/10/2018 22:00,34138.43,0.0825,6.216,0,0,0.0007,0.9582,0.5109,1.1493
02/10/2018 23:00,32808.44,0.102,6.108,0,0,0.0006,0.9586,0.4781,1.1493
02/11/2018 00:00,31111.51,0.1354,5.995,0,0,0.0013,0.9594,0.4999,1.1489
02/11/2018 01:00,28880.65,0.1057,5.939,0,0,0.0011,0.9604,0.5248,1.1487
02/11/2018 02:00,27312.37,0.0893,5.912,0,0,0.001,0.9613,0.4637,1.1483
02/11/2018 03:00,26482.03,0.0839,5.77,0.0172,0.0757,0.0009,0.9621,0.4576,1.1483
02/11/2018 04:00,26203.93,0.0921,5.891,11.6394,35.1571,0.0014,0.963,0.4565,1.1487
02/11/2018 05:00,26128.94,0.1167,7.184,93.1894,229.2499,0.002,0.9628,0.4395,1.1482
